"region","cell_class","panel","gene","bin","z_pre","offset","z_post"
"A9","Astro","HK","UBC",0.45,0.0618778148606554,-0.00110685518174226,0.0629846700423977
"A9","Astro","HK","UBC",0.55,-0.0944904181109313,-2.56680639608876e-05,-0.0944647500469704
"A9","Astro","HK","UBC",0.65,0.155775214600354,0.00560481494270861,0.150170399657645
"A9","Astro","HK","UBC",0.75,-0.063273265868258,0.00169546641728737,-0.0649687322855454
"A9","Astro","HK","UBC",0.85,-0.0698096007285669,-0.006696711501008,-0.0631128892275589
"A9","Astro","HK","UBC",0.95,-0.0626937249872861,-0.00725609505571376,-0.0554376299315723
"A9","Astro","HK","RPLP0",0.15,0.143245115013829,0.0134157315572803,0.129829383456549
"A9","Astro","HK","RPLP0",0.25,0.00559504689898436,0.00786728819758648,-0.00227224129860212
"A9","Astro","HK","RPLP0",0.35,0.0736739649314243,0.00451189592324232,0.069162069008182
"A9","Astro","HK","RPLP0",0.45,-0.0652681720445377,-0.00110685518174226,-0.0641613168627954
"A9","Astro","HK","RPLP0",0.55,0.0235028379933032,-2.56680639608876e-05,0.0235285060572641
"A9","Astro","HK","RPLP0",0.65,0.0871351912108863,0.00560481494270861,0.0815303762681777
"A9","Astro","HK","RPLP0",0.75,-0.0624989531162901,0.00169546641728737,-0.0641944195335774
"A9","Astro","HK","RPLP0",0.85,-0.018409675310392,-0.006696711501008,-0.011712963809384
"A9","Astro","HK","RPLP0",0.95,-0.00220697805911191,-0.00725609505571376,0.00504911699660185
"A9","Astro","HK","GUSB",0.15,0.0263121463056674,0.0134157315572803,0.0128964147483871
"A9","Astro","HK","GUSB",0.25,-0.00676891769311654,0.00786728819758648,-0.014636205890703
"A9","Astro","HK","GUSB",0.35,0.0223215286532871,0.00451189592324232,0.0178096327300448
"A9","Astro","HK","GUSB",0.45,0.028328029368561,-0.00110685518174226,0.0294348845503033
"A9","Astro","HK","GUSB",0.55,-0.0099473334422615,-2.56680639608876e-05,-0.00992166537830061
"A9","Astro","HK","GUSB",0.65,0.0294864887430167,0.00560481494270861,0.0238816738003081
"A9","Astro","HK","GUSB",0.75,-0.0132908408953109,0.00169546641728737,-0.0149863073125983
"A9","Astro","HK","GUSB",0.85,-0.00608746900344761,-0.006696711501008,0.000609242497560389
"A9","Astro","HK","GUSB",0.95,-0.00834132028077844,-0.00725609505571376,-0.00108522522506468
"A9","Astro","HK","POLR2A",0.15,-0.0236170832144096,0.0134157315572803,-0.0370328147716899
"A9","Astro","HK","POLR2A",0.25,0.0475422582858234,0.00786728819758648,0.0396749700882369
"A9","Astro","HK","POLR2A",0.35,-0.00791486810009817,0.00451189592324232,-0.0124267640233405
"A9","Astro","HK","POLR2A",0.45,-0.0258682499964277,-0.00110685518174226,-0.0247613948146854
"A9","Astro","HK","POLR2A",0.55,0.12053627618311,-2.56680639608876e-05,0.120561944247071
"A9","Astro","HK","POLR2A",0.65,0.017238798518039,0.00560481494270861,0.0116339835753304
"A9","Astro","HK","POLR2A",0.75,-0.0312030720873,0.00169546641728737,-0.0328985385045873
"A9","Astro","HK","POLR2A",0.85,-0.0130709273514085,-0.006696711501008,-0.00637421585040053
"A9","Astro","HK","POLR2A",0.95,0.00583305397825962,-0.00725609505571376,0.0130891490339734
"A9","Astro","METAB","SLC16A1",0.15,0.0998332417133221,0.0134157315572803,0.0864175101560418
"A9","Astro","METAB","SLC16A1",0.25,0.0145093107222587,0.00786728819758648,0.00664202252467227
"A9","Astro","METAB","SLC16A1",0.35,0.0705202533208949,0.00451189592324232,0.0660083573976526
"A9","Astro","METAB","SLC16A1",0.45,-0.0215481004700641,-0.00110685518174226,-0.0204412452883218
"A9","Astro","METAB","SLC16A1",0.55,-0.0226537134182205,-2.56680639608876e-05,-0.0226280453542596
"A9","Astro","METAB","SLC16A1",0.65,0.0237929249080049,0.00560481494270861,0.0181881099652963
"A9","Astro","METAB","SLC16A1",0.75,-0.0149951924009311,0.00169546641728737,-0.0166906588182184
"A9","Astro","METAB","SLC16A1",0.85,-0.0204841754046276,-0.006696711501008,-0.0137874639036196
"A9","Astro","METAB","SLC16A1",0.95,-0.0467138830233538,-0.00725609505571376,-0.03945778796764
"A9","Astro","METAB","SLC16A3",0.15,0.244939992358102,0.0134157315572803,0.231524260800822
"A9","Astro","METAB","SLC16A3",0.25,0.0119832900281392,0.00786728819758648,0.00411600183055273
"A9","Astro","METAB","SLC16A3",0.35,0.0802011204789498,0.00451189592324232,0.0756892245557075
"A9","Astro","METAB","SLC16A3",0.45,0.0563055215199347,-0.00110685518174226,0.057412376701677
"A9","Astro","METAB","SLC16A3",0.55,0.0151723634525092,-2.56680639608876e-05,0.0151980315164701
"A9","Astro","METAB","SLC16A3",0.65,0.069523808235211,0.00560481494270861,0.0639189932925024
"A9","Astro","METAB","SLC16A3",0.75,-0.0338641278408516,0.00169546641728737,-0.035559594258139
"A9","Astro","METAB","SLC16A3",0.85,-0.0629212357472112,-0.006696711501008,-0.0562245242462032
"A9","Astro","METAB","SLC16A3",0.95,-0.0191022711549362,-0.00725609505571376,-0.0118461760992224
"A9","Astro","METAB","SLC16A7",0.15,0.188588914992346,0.0134157315572803,0.175173183435066
"A9","Astro","METAB","SLC16A7",0.25,0.124757156678634,0.00786728819758648,0.116889868481048
"A9","Astro","METAB","SLC16A7",0.35,0.0569174914579517,0.00451189592324232,0.0524055955347093
"A9","Astro","METAB","SLC16A7",0.45,0.00188572834767786,-0.00110685518174226,0.00299258352942012
"A9","Astro","METAB","SLC16A7",0.55,0.0494246693408412,-2.56680639608876e-05,0.0494503374048021
"A9","Astro","METAB","SLC16A7",0.65,0.0318246388473328,0.00560481494270861,0.0262198239046242
"A9","Astro","METAB","SLC16A7",0.75,-0.0372808319319249,0.00169546641728737,-0.0389762983492122
"A9","Astro","METAB","SLC16A7",0.85,-0.0515464746863585,-0.006696711501008,-0.0448497631853505
"A9","Astro","METAB","SLC16A7",0.95,-0.0885068711159174,-0.00725609505571376,-0.0812507760602036
"A9","Astro","METAB","LDHA",0.15,0.010234559313074,0.0134157315572803,-0.00318117224420627
"A9","Astro","METAB","LDHA",0.25,0.00463307124960595,0.00786728819758648,-0.00323421694798053
"A9","Astro","METAB","LDHA",0.35,0.0516848087513147,0.00451189592324232,0.0471729128280723
"A9","Astro","METAB","LDHA",0.45,0.00560388014948871,-0.00110685518174226,0.00671073533123097
"A9","Astro","METAB","LDHA",0.55,0.153251110546113,-2.56680639608876e-05,0.153276778610074
"A9","Astro","METAB","LDHA",0.65,0.0101441988140608,0.00560481494270861,0.00453938387135223
"A9","Astro","METAB","LDHA",0.75,-0.0382837576571523,0.00169546641728737,-0.0399792240744397
"A9","Astro","METAB","LDHA",0.85,-0.0334286997446016,-0.006696711501008,-0.0267319882435936
"A9","Astro","METAB","LDHA",0.95,0.00628485031930241,-0.00725609505571376,0.0135409453750162
"A9","Astro","METAB","LDHB",0.15,0.0200255272400612,0.0134157315572803,0.00660979568278089
"A9","Astro","METAB","LDHB",0.25,-0.0396480161095235,0.00786728819758648,-0.0475153043071099
"A9","Astro","METAB","LDHB",0.35,0.0226627917634321,0.00451189592324232,0.0181508958401897
"A9","Astro","METAB","LDHB",0.45,-0.0560894305236847,-0.00110685518174226,-0.0549825753419424
"A9","Astro","METAB","LDHB",0.55,-0.0608931058574868,-2.56680639608876e-05,-0.0608674377935259
"A9","Astro","METAB","LDHB",0.65,0.061141770537922,0.00560481494270861,0.0555369555952133
"A9","Astro","METAB","LDHB",0.75,0.0445676554785951,0.00169546641728737,0.0428721890613078
"A9","Astro","METAB","LDHB",0.85,-0.0214130577129532,-0.006696711501008,-0.0147163462119452
"A9","Astro","METAB","LDHB",0.95,-0.029768389750879,-0.00725609505571376,-0.0225122946951652
"A9","Astro","METAB","PKM",0.15,-0.0814184710884162,0.0134157315572803,-0.0948342026456965
"A9","Astro","METAB","PKM",0.25,0.0795026170478375,0.00786728819758648,0.071635328850251
"A9","Astro","METAB","PKM",0.35,0.0359876979286747,0.00451189592324232,0.0314758020054324
"A9","Astro","METAB","PKM",0.45,-0.0903082523775738,-0.00110685518174226,-0.0892013971958315
"A9","Astro","METAB","PKM",0.55,0.0697324638792153,-2.56680639608876e-05,0.0697581319431762
"A9","Astro","METAB","PKM",0.65,-0.0102760401018396,0.00560481494270861,-0.0158808550445482
"A9","Astro","METAB","PKM",0.75,-0.0379466075396507,0.00169546641728737,-0.0396420739569381
"A9","Astro","METAB","PKM",0.85,-0.0174848136804351,-0.006696711501008,-0.0107881021794271
"A9","Astro","METAB","PKM",0.95,0.0446133008615165,-0.00725609505571376,0.0518693959172302
"A9","Astro","METAB","PFKL",0.15,-0.0639540665714042,0.0134157315572803,-0.0773697981286845
"A9","Astro","METAB","PFKL",0.25,-0.0510276173093258,0.00786728819758648,-0.0588949055069122
"A9","Astro","METAB","PFKL",0.35,0.0548882673315571,0.00451189592324232,0.0503763714083147
"A9","Astro","METAB","PFKL",0.45,0.0586786953564909,-0.00110685518174226,0.0597855505382332
"A9","Astro","METAB","PFKL",0.55,0.12506588406013,-2.56680639608876e-05,0.125091552124091
"A9","Astro","METAB","PFKL",0.65,-0.0165672569230255,0.00560481494270861,-0.0221720718657342
"A9","Astro","METAB","PFKL",0.75,-0.0482455138644433,0.00169546641728737,-0.0499409802817307
"A9","Astro","METAB","PFKL",0.85,-0.00753975072834219,-0.006696711501008,-0.00084303922733419
"A9","Astro","METAB","PFKL",0.95,0.0535132650161095,-0.00725609505571376,0.0607693600718232
"A9","Astro","METAB","PFKM",0.15,0.0319765173013179,0.0134157315572803,0.0185607857440376
"A9","Astro","METAB","PFKM",0.25,0.0184020086366344,0.00786728819758648,0.0105347204390479
"A9","Astro","METAB","PFKM",0.35,0.0167746024764183,0.00451189592324232,0.0122627065531759
"A9","Astro","METAB","PFKM",0.45,0.00717055611899806,-0.00110685518174226,0.00827741130074033
"A9","Astro","METAB","PFKM",0.55,-0.0522205007232543,-2.56680639608876e-05,-0.0521948326592934
"A9","Astro","METAB","PFKM",0.65,0.0557015837097066,0.00560481494270861,0.050096768766998
"A9","Astro","METAB","PFKM",0.75,0.00252626387315267,0.00169546641728737,0.000830797455865295
"A9","Astro","METAB","PFKM",0.85,-0.0252908578482881,-0.006696711501008,-0.0185941463472801
"A9","Astro","METAB","PFKM",0.95,0.00864323957295553,-0.00725609505571376,0.0158993346286693
"A9","Astro","METAB","ALDOA",0.15,0.0550555490262959,0.0134157315572803,0.0416398174690156
"A9","Astro","METAB","ALDOA",0.25,-0.0161905403182128,0.00786728819758648,-0.0240578285157992
"A9","Astro","METAB","ALDOA",0.35,0.0517570145707673,0.00451189592324232,0.047245118647525
"A9","Astro","METAB","ALDOA",0.45,-0.023995127585414,-0.00110685518174226,-0.0228882724036717
"A9","Astro","METAB","ALDOA",0.55,-0.0105552223671598,-2.56680639608876e-05,-0.0105295543031989
"A9","Astro","METAB","ALDOA",0.65,0.0424187859778974,0.00560481494270861,0.0368139710351887
"A9","Astro","METAB","ALDOA",0.75,-0.0167956346093731,0.00169546641728737,-0.0184911010266605
"A9","Astro","METAB","ALDOA",0.85,-0.0171624882188881,-0.006696711501008,-0.0104657767178801
"A9","Astro","METAB","ALDOA",0.95,0.0045272178938691,-0.00725609505571376,0.0117833129495829
"A9","Astro","METAB","ALDOC",0.15,0.174097725404263,0.0134157315572803,0.160681993846983
"A9","Astro","METAB","ALDOC",0.25,-0.0800516944291321,0.00786728819758648,-0.0879189826267186
"A9","Astro","METAB","ALDOC",0.35,-0.0134217155738969,0.00451189592324232,-0.0179336114971392
"A9","Astro","METAB","ALDOC",0.45,-0.04594536925978,-0.00110685518174226,-0.0448385140780378
"A9","Astro","METAB","ALDOC",0.55,-0.0963494102643133,-2.56680639608876e-05,-0.0963237422003524
"A9","Astro","METAB","ALDOC",0.65,0.26062606026033,0.00560481494270861,0.255021245317621
"A9","Astro","METAB","ALDOC",0.75,-0.10472798440897,0.00169546641728737,-0.106423450826257
"A9","Astro","METAB","ALDOC",0.85,0.0390814305436943,-0.006696711501008,0.0457781420447023
"A9","Astro","METAB","ALDOC",0.95,0.0767649502241469,-0.00725609505571376,0.0840210452798607
"A9","Astro","METAB","ENO1",0.15,0.0418710956196763,0.0134157315572803,0.028455364062396
"A9","Astro","METAB","ENO1",0.25,-0.0997185980879999,0.00786728819758648,-0.107585886285586
"A9","Astro","METAB","ENO1",0.35,0.0857160224777584,0.00451189592324232,0.0812041265545161
"A9","Astro","METAB","ENO1",0.45,-0.119421176881637,-0.00110685518174226,-0.118314321699895
"A9","Astro","METAB","ENO1",0.55,-0.0495935414926395,-2.56680639608876e-05,-0.0495678734286786
"A9","Astro","METAB","ENO1",0.65,0.030763243721918,0.00560481494270861,0.0251584287792094
"A9","Astro","METAB","ENO1",0.75,-0.057371519154759,0.00169546641728737,-0.0590669855720464
"A9","Astro","METAB","ENO1",0.85,0.0290463871086526,-0.006696711501008,0.0357430986096606
"A9","Astro","METAB","ENO1",0.95,0.0859813570560804,-0.00725609505571376,0.0932374521117941
"A9","Astro","METAB","ENO2",0.15,0.132317039546579,0.0134157315572803,0.118901307989299
"A9","Astro","METAB","ENO2",0.25,-0.0177706856419571,0.00786728819758648,-0.0256379738395435
"A9","Astro","METAB","ENO2",0.35,0.0482174766250595,0.00451189592324232,0.0437055807018172
"A9","Astro","METAB","ENO2",0.45,-0.074041360055109,-0.00110685518174226,-0.0729345048733668
"A9","Astro","METAB","ENO2",0.55,0.0747857155404335,-2.56680639608876e-05,0.0748113836043944
"A9","Astro","METAB","ENO2",0.65,-0.0163241345373624,0.00560481494270861,-0.021928949480071
"A9","Astro","METAB","ENO2",0.75,-0.0165001730555561,0.00169546641728737,-0.0181956394728435
"A9","Astro","METAB","ENO2",0.85,-0.032608275079623,-0.006696711501008,-0.025911563578615
"A9","Astro","METAB","ENO2",0.95,0.0384571335719666,-0.00725609505571376,0.0457132286276804
"A9","Astro","METAB","HK1",0.15,-0.132587144173345,0.0134157315572803,-0.146002875730626
"A9","Astro","METAB","HK1",0.25,-0.00915845917627882,0.00786728819758648,-0.0170257473738653
"A9","Astro","METAB","HK1",0.35,-0.0458817235202859,0.00451189592324232,-0.0503936194435282
"A9","Astro","METAB","HK1",0.45,-0.182146277393875,-0.00110685518174226,-0.181039422212133
"A9","Astro","METAB","HK1",0.55,0.164734818407214,-2.56680639608876e-05,0.164760486471175
"A9","Astro","METAB","HK1",0.65,-0.0917764595104377,0.00560481494270861,-0.0973812744531463
"A9","Astro","METAB","HK1",0.75,-0.00755690267395257,0.00169546641728737,-0.00925236909123994
"A9","Astro","METAB","HK1",0.85,0.0472806788046887,-0.006696711501008,0.0539773903056967
"A9","Astro","METAB","HK1",0.95,0.0250073325112858,-0.00725609505571376,0.0322634275669995
"A9","Astro","METAB","HK2",0.15,0.126184103474269,0.0134157315572803,0.112768371916989
"A9","Astro","METAB","HK2",0.25,-0.00974224228870274,0.00786728819758648,-0.0176095304862892
"A9","Astro","METAB","HK2",0.35,0.111184662814209,0.00451189592324232,0.106672766890967
"A9","Astro","METAB","HK2",0.45,-0.0199333255667091,-0.00110685518174226,-0.0188264703849668
"A9","Astro","METAB","HK2",0.55,0.186299255943731,-2.56680639608876e-05,0.186324924007692
"A9","Astro","METAB","HK2",0.65,0.00327128802402055,0.00560481494270861,-0.00233352691868806
"A9","Astro","METAB","HK2",0.75,-0.0470525905974975,0.00169546641728737,-0.0487480570147849
"A9","Astro","METAB","HK2",0.85,-0.0421561970873003,-0.006696711501008,-0.0354594855862923
"A9","Astro","METAB","HK2",0.95,-0.0675723070185555,-0.00725609505571376,-0.0603162119628418
"A9","Astro","METAB","GPI",0.15,-0.10860491317176,0.0134157315572803,-0.12202064472904
"A9","Astro","METAB","GPI",0.25,0.0168537235202966,0.00786728819758648,0.00898643532271015
"A9","Astro","METAB","GPI",0.35,-0.010281208960236,0.00451189592324232,-0.0147931048834784
"A9","Astro","METAB","GPI",0.45,-0.0835669265819084,-0.00110685518174226,-0.0824600714001661
"A9","Astro","METAB","GPI",0.55,0.21983606613448,-2.56680639608876e-05,0.219861734198441
"A9","Astro","METAB","GPI",0.65,-0.0756881177559384,0.00560481494270861,-0.0812929326986471
"A9","Astro","METAB","GPI",0.75,-0.031383097924238,0.00169546641728737,-0.0330785643415254
"A9","Astro","METAB","GPI",0.85,0.00665684312227095,-0.006696711501008,0.0133535546232789
"A9","Astro","METAB","GPI",0.95,0.0385802760958946,-0.00725609505571376,0.0458363711516084
"A9","Astro","METAB","SLC2A1",0.15,0.0312721751708088,0.0134157315572803,0.0178564436135285
"A9","Astro","METAB","SLC2A1",0.25,-0.0716550325208096,0.00786728819758648,-0.0795223207183961
"A9","Astro","METAB","SLC2A1",0.35,-0.00964573042795283,0.00451189592324232,-0.0141576263511952
"A9","Astro","METAB","SLC2A1",0.45,-0.0273512966339896,-0.00110685518174226,-0.0262444414522473
"A9","Astro","METAB","SLC2A1",0.55,0.0126185623308337,-2.56680639608876e-05,0.0126442303947946
"A9","Astro","METAB","SLC2A1",0.65,0.0604705464036899,0.00560481494270861,0.0548657314609813
"A9","Astro","METAB","SLC2A1",0.75,-0.0427957043959049,0.00169546641728737,-0.0444911708131922
"A9","Astro","METAB","SLC2A1",0.85,0.0404446343499845,-0.006696711501008,0.0471413458509925
"A9","Astro","METAB","SLC2A1",0.95,0.018475289866216,-0.00725609505571376,0.0257313849219298
"A9","Astro","METAB","SLC2A3",0.15,0.11029893618383,0.0134157315572803,0.0968832046265495
"A9","Astro","METAB","SLC2A3",0.25,0.131882249862757,0.00786728819758648,0.124014961665171
"A9","Astro","METAB","SLC2A3",0.35,0.0315285987349336,0.00451189592324232,0.0270167028116913
"A9","Astro","METAB","SLC2A3",0.45,-0.0801906252711647,-0.00110685518174226,-0.0790837700894224
"A9","Astro","METAB","SLC2A3",0.55,0.104712217429639,-2.56680639608876e-05,0.104737885493599
"A9","Astro","METAB","SLC2A3",0.65,-0.00478691094996228,0.00560481494270861,-0.0103917258926709
"A9","Astro","METAB","SLC2A3",0.75,-0.0476224318953614,0.00169546641728737,-0.0493178983126488
"A9","Astro","METAB","SLC2A3",0.85,-0.0350966804697932,-0.006696711501008,-0.0283999689687852
"A9","Astro","METAB","SLC2A3",0.95,-0.0306520532765779,-0.00725609505571376,-0.0233959582208641
"A9","Astro","METAB","PYGB",0.15,-0.00738468211994798,0.0134157315572803,-0.0208004136772283
"A9","Astro","METAB","PYGB",0.25,0.0748664114351033,0.00786728819758648,0.0669991232375168
"A9","Astro","METAB","PYGB",0.35,0.0668478515665057,0.00451189592324232,0.0623359556432634
"A9","Astro","METAB","PYGB",0.45,0.0854178692401136,-0.00110685518174226,0.0865247244218558
"A9","Astro","METAB","PYGB",0.55,-0.0264959105337072,-2.56680639608876e-05,-0.0264702424697463
"A9","Astro","METAB","PYGB",0.65,0.0158172870333249,0.00560481494270861,0.0102124720906163
"A9","Astro","METAB","PYGB",0.75,0.00312517881480364,0.00169546641728737,0.00142971239751627
"A9","Astro","METAB","PYGB",0.85,-0.0520080685284017,-0.006696711501008,-0.0453113570273937
"A9","Astro","METAB","PYGB",0.95,-0.0470747551398365,-0.00725609505571376,-0.0398186600841228
"A9","Astro","METAB","GYS1",0.15,-0.0398258491910444,0.0134157315572803,-0.0532415807483247
"A9","Astro","METAB","GYS1",0.25,-0.0315984900589962,0.00786728819758648,-0.0394657782565827
"A9","Astro","METAB","GYS1",0.35,0.078329650243425,0.00451189592324232,0.0738177543201827
"A9","Astro","METAB","GYS1",0.45,-0.132889392032525,-0.00110685518174226,-0.131782536850783
"A9","Astro","METAB","GYS1",0.55,0.0659384587701031,-2.56680639608876e-05,0.065964126834064
"A9","Astro","METAB","GYS1",0.65,-0.0305580187320573,0.00560481494270861,-0.0361628336747659
"A9","Astro","METAB","GYS1",0.75,-0.036760150878698,0.00169546641728737,-0.0384556172959854
"A9","Astro","METAB","GYS1",0.85,0.0111346946022683,-0.006696711501008,0.0178314061032763
"A9","Astro","METAB","GYS1",0.95,0.0272849767204716,-0.00725609505571376,0.0345410717761854
"A9","Astro","METAB","GLUL",0.15,-0.0454983509342932,0.0134157315572803,-0.0589140824915735
"A9","Astro","METAB","GLUL",0.25,-0.0602044574934092,0.00786728819758648,-0.0680717456909957
